"day","month","year","cases","deaths","country","comul_rate"
26,7,2020,513,0,"Singapore",70.72290525
25,7,2020,277,0,"Singapore",64.81353704
24,7,2020,354,0,"Singapore",63.33188786
23,7,2020,310,0,"Singapore",59.36933775
22,7,2020,399,0,"Singapore",56.75060898
21,7,2020,123,0,"Singapore",52.58131713
20,7,2020,257,0,"Singapore",55.95809896
19,7,2020,202,0,"Singapore",51.53037992
18,7,2020,327,0,"Singapore",51.23749579
17,7,2020,248,0,"Singapore",48.51539614
16,7,2020,249,0,"Singapore",47.48168742
15,7,2020,346,1,"Singapore",46.89591914
14,7,2020,322,0,"Singapore",45.17307127
13,7,2020,178,0,"Singapore",43.10565382
12,7,2020,170,0,"Singapore",43.70865057
11,7,2020,191,0,"Singapore",45.7932965
10,7,2020,124,0,"Singapore",46.27569391
9,7,2020,158,0,"Singapore",46.08618064
8,7,2020,157,0,"Singapore",46.65472044
7,7,2020,319,0,"Singapore",46.00003825
6,7,2020,0,0,"Singapore",44.25996189
5,7,2020,185,0,"Singapore",48.77382333
4,7,2020,169,0,"Singapore",49.34236312
3,7,2020,188,0,"Singapore",48.8771942
2,7,2020,215,0,"Singapore",50.06595923
1,7,2020,246,0,"Singapore",50.61727055
30,6,2020,202,0,"Singapore",48.98056507
29,6,2020,213,0,"Singapore",49.18730681
28,6,2020,291,0,"Singapore",52.52963169
27,6,2020,219,0,"Singapore",53.4944265
26,6,2020,113,0,"Singapore",57.69817531
25,6,2020,191,0,"Singapore",63.02177525
24,6,2020,119,0,"Singapore",67.50117972
23,6,2020,218,0,"Singapore",69.20679912
22,6,2020,262,0,"Singapore",72.10118354
21,6,2020,218,0,"Singapore",74.18582947
20,6,2020,142,0,"Singapore",76.35661779
19,6,2020,257,0,"Singapore",78.40680677
18,6,2020,247,0,"Singapore",82.88621124
17,6,2020,151,0,"Singapore",88.43378139
16,6,2020,214,0,"Singapore",95.20457354
15,6,2020,407,0,"Singapore",98.54689842
14,6,2020,347,1,"Singapore",100.45925956
13,6,2020,463,0,"Singapore",103.19858768
12,6,2020,422,0,"Singapore",105.74840253
11,6,2020,451,0,"Singapore",104.90420707
10,6,2020,218,0,"Singapore",106.31694233
9,6,2020,386,0,"Singapore",109.15964132
8,6,2020,383,0,"Singapore",108.43604522
7,6,2020,344,1,"Singapore",111.27874421
6,6,2020,261,0,"Singapore",116.41283088
5,6,2020,517,0,"Singapore",122.49448387
4,6,2020,569,0,"Singapore",121.30571884
3,6,2020,544,0,"Singapore",121.32294732
2,6,2020,408,1,"Singapore",119.72069879
1,6,2020,518,0,"Singapore",117.94616548
31,5,2020,506,0,"Singapore",120.771636
30,5,2020,611,0,"Singapore",120.06526837
29,5,2020,373,0,"Singapore",123.2008515
28,5,2020,533,0,"Singapore",129.73044494
27,5,2020,383,0,"Singapore",132.17688893
26,5,2020,344,0,"Singapore",140.80835678
25,5,2020,548,0,"Singapore",142.651804
24,5,2020,642,0,"Singapore",148.30274503
23,5,2020,614,0,"Singapore",150.21510617
22,5,2020,448,1,"Singapore",152.8682919
21,5,2020,570,0,"Singapore",157.91623617
20,5,2020,451,0,"Singapore",161.67204454
19,5,2020,305,0,"Singapore",164.79039919
18,5,2020,682,0,"Singapore",169.40763149
17,5,2020,465,1,"Singapore",168.97691952
16,5,2020,793,0,"Singapore",168.66680691
15,5,2020,752,0,"Singapore",171.06156545
14,5,2020,675,0,"Singapore",167.20238621
13,5,2020,884,0,"Singapore",167.46081339
12,5,2020,451,1,"Singapore",161.32747496
11,5,2020,876,0,"Singapore",167.32298556
10,5,2020,753,0,"Singapore",168.2705519
9,5,2020,768,0,"Singapore",165.94470726
8,5,2020,741,0,"Singapore",168.16718102
7,5,2020,788,2,"Singapore",173.26681073
6,5,2020,632,0,"Singapore",177.19490388
5,5,2020,573,0,"Singapore",185.4473452
4,5,2020,657,1,"Singapore",200.14323757
3,5,2020,447,1,"Singapore",199.09230037
2,5,2020,932,1,"Singapore",207.62039735
1,5,2020,528,1,"Singapore",202.29679742
30,4,2020,690,0,"Singapore",205.74249316
29,4,2020,528,0,"Singapore",201.55597283
28,4,2020,799,2,"Singapore",198.21364795
27,4,2020,931,0,"Singapore",191.09828623
26,4,2020,618,0,"Singapore",179.07280807
25,4,2020,897,0,"Singapore",175.14471491
24,4,2020,1037,0,"Singapore",159.69076948
23,4,2020,1016,1,"Singapore",146.75218194
22,4,2020,1111,0,"Singapore",131.69449152
21,4,2020,1426,0,"Singapore",114.37987038
20,4,2020,596,0,"Singapore",90.94913929
19,4,2020,942,0,"Singapore",82.74838341
18,4,2020,623,1,"Singapore",67.81129234
17,4,2020,728,0,"Singapore",58.1978012
16,4,2020,447,0,"Singapore",46.49966413
15,4,2020,334,1,"Singapore",40.88318006
14,4,2020,386,1,"Singapore",35.73186492
13,4,2020,233,0,"Singapore",29.08167212
12,4,2020,390,2,"Singapore",25.7738042
11,4,2020,0,0,"Singapore",20.27791948
10,4,2020,286,0,"Singapore",22.65544955
9,4,2020,142,0,"Singapore",18.17604508
8,4,2020,106,0,"Singapore",15.90188588
7,4,2020,66,0,"Singapore",14.91986259
6,4,2020,120,0,"Singapore",14.71312085
5,4,2020,75,1,"Singapore",13.04195841
4,4,2020,65,0,"Singapore",12.559561
3,4,2020,49,1,"Singapore",12.12884904
2,4,2020,121,1,"Singapore",11.8359649
1,4,2020,35,0,"Singapore",10.56105747
31,3,2020,0,0,"Singapore",10.35431573
30,3,2020,41,0,"Singapore",10.64719986
29,3,2020,71,1,"Singapore",10.14757398
28,3,2020,138,0,"Singapore",9.16555069
27,3,2020,26,0,"Singapore",7.01199085
26,3,2020,10,0,"Singapore",6.71910671
25,3,2020,49,0,"Singapore",6.75356367
24,3,2020,54,0,"Singapore",6.01273908
23,3,2020,23,0,"Singapore",5.25468602
22,3,2020,47,2,"Singapore",5.06517275
21,3,2020,40,0,"Singapore",4.39326208
20,3,2020,32,0,"Singapore",3.92809315
19,3,2020,47,0,"Singapore",3.46292423
18,3,2020,23,0,"Singapore",2.68764268
17,3,2020,17,0,"Singapore",2.32584463
16,3,2020,12,0,"Singapore",2.06741745
15,3,2020,14,0,"Singapore",1.92958962
14,3,2020,13,0,"Singapore",1.75730483
13,3,2020,9,0,"Singapore",1.56779157
12,3,2020,12,0,"Singapore",1.46442069
11,3,2020,6,0,"Singapore",1.29213591
10,3,2020,10,0,"Singapore",1.20599351
9,3,2020,12,0,"Singapore",1.0509372
8,3,2020,8,0,"Singapore",0.84419546
7,3,2020,13,0,"Singapore",0.75805306
6,3,2020,5,0,"Singapore",0.55131132
5,3,2020,2,0,"Singapore",0.4823974
4,3,2020,2,0,"Singapore",0.49962588
3,3,2020,2,0,"Singapore",0.53408284
2,3,2020,4,0,"Singapore",0.53408284
1,3,2020,4,0,"Singapore",0.51685436
29,2,2020,2,0,"Singapore",0.53408284
28,2,2020,3,0,"Singapore",0.65468219
27,2,2020,2,0,"Singapore",0.74082459
26,2,2020,1,0,"Singapore",0.75805306
25,2,2020,1,0,"Singapore",0.77528154
24,2,2020,0,0,"Singapore",0.79251002
23,2,2020,3,0,"Singapore",0.84419546
22,2,2020,1,0,"Singapore",0.91310937
21,2,2020,1,0,"Singapore",0.94756633
20,2,2020,3,0,"Singapore",0.96479481
19,2,2020,4,0,"Singapore",0.98202329
18,2,2020,2,0,"Singapore",1.01648025
17,2,2020,3,0,"Singapore",0.98202329
16,2,2020,5,0,"Singapore",0.93033785
15,2,2020,9,0,"Singapore",0.87865242
14,2,2020,8,0,"Singapore",0.77528154
13,2,2020,3,0,"Singapore",0.68913915
12,2,2020,2,0,"Singapore",0.68913915
11,2,2020,2,0,"Singapore",0.68913915
10,2,2020,3,0,"Singapore",0.67191067
9,2,2020,7,0,"Singapore",0.62022523
8,2,2020,3,0,"Singapore",0.51685436
7,2,2020,2,0,"Singapore",0.46516893
6,2,2020,4,0,"Singapore",0.4823974
5,2,2020,6,0,"Singapore",0.41348349
4,2,2020,0,0,"Singapore",0.31011262
3,2,2020,0,0,"Singapore",0.31011262
2,2,2020,2,0,"Singapore",0.31011262
1,2,2020,3,0,"Singapore",0.27565566
31,1,2020,3,0,"Singapore",0.22397022
30,1,2020,3,0,"Singapore",0.17228479
29,1,2020,2,0,"Singapore",0.12059935
28,1,2020,1,0,"Singapore",0.08614239
27,1,2020,0,0,"Singapore",0.06891391
26,1,2020,1,0,"Singapore",0.06891391
25,1,2020,0,0,"Singapore",0.05168544
24,1,2020,3,0,"Singapore",0.05168544
23,1,2020,0,0,"Singapore",0
22,1,2020,0,0,"Singapore",0
21,1,2020,0,0,"Singapore",0
20,1,2020,0,0,"Singapore",0
19,1,2020,0,0,"Singapore",0
18,1,2020,0,0,"Singapore",0
17,1,2020,0,0,"Singapore",0
16,1,2020,0,0,"Singapore",0
15,1,2020,0,0,"Singapore",0
14,1,2020,0,0,"Singapore",0
13,1,2020,0,0,"Singapore",0
12,1,2020,0,0,"Singapore",NA
11,1,2020,0,0,"Singapore",NA
10,1,2020,0,0,"Singapore",NA
9,1,2020,0,0,"Singapore",NA
8,1,2020,0,0,"Singapore",NA
7,1,2020,0,0,"Singapore",NA
6,1,2020,0,0,"Singapore",NA
5,1,2020,0,0,"Singapore",NA
4,1,2020,0,0,"Singapore",NA
3,1,2020,0,0,"Singapore",NA
2,1,2020,0,0,"Singapore",NA
1,1,2020,0,0,"Singapore",NA
31,12,2019,0,0,"Singapore",NA
14,12,2020,0,0,"Sint_Maarten",391.61103116
13,12,2020,7,0,"Sint_Maarten",401.04744155
12,12,2020,24,0,"Sint_Maarten",405.76564675
11,12,2020,16,0,"Sint_Maarten",377.45641558
10,12,2020,24,0,"Sint_Maarten",351.50628701
9,12,2020,6,0,"Sint_Maarten",332.63346623
8,12,2020,14,0,"Sint_Maarten",325.55615844
7,12,2020,2,0,"Sint_Maarten",316.11974805
6,12,2020,19,0,"Sint_Maarten",337.35167142
5,12,2020,15,1,"Sint_Maarten",323.19705584
4,12,2020,13,0,"Sint_Maarten",311.40154285
3,12,2020,20,0,"Sint_Maarten",301.96513246
2,12,2020,3,0,"Sint_Maarten",278.37410649
1,12,2020,3,0,"Sint_Maarten",306.68333766
30,11,2020,4,0,"Sint_Maarten",313.76064545
29,11,2020,9,0,"Sint_Maarten",327.91526103
28,11,2020,12,0,"Sint_Maarten",306.68333766
27,11,2020,5,0,"Sint_Maarten",299.60602987
26,11,2020,16,0,"Sint_Maarten",297.24692727
25,11,2020,3,0,"Sint_Maarten",264.21949091
24,11,2020,10,0,"Sint_Maarten",285.45141428
23,11,2020,11,0,"Sint_Maarten",261.86038831
22,11,2020,13,0,"Sint_Maarten",259.50128571
21,11,2020,10,1,"Sint_Maarten",228.83295195
20,11,2020,9,0,"Sint_Maarten",226.47384935
19,11,2020,10,0,"Sint_Maarten",221.75564415
18,11,2020,15,0,"Sint_Maarten",224.11474675
17,11,2020,6,0,"Sint_Maarten",224.11474675
16,11,2020,10,0,"Sint_Maarten",240.62846493
15,11,2020,0,0,"Sint_Maarten",228.83295195
14,11,2020,9,1,"Sint_Maarten",278.37410649
13,11,2020,4,0,"Sint_Maarten",257.14218311
12,11,2020,2,0,"Sint_Maarten",247.70577272
11,11,2020,12,0,"Sint_Maarten",280.73320909
10,11,2020,0,0,"Sint_Maarten",252.42397792
9,11,2020,10,0,"Sint_Maarten",264.21949091
8,11,2020,0,0,"Sint_Maarten",250.06487532
7,11,2020,9,0,"Sint_Maarten",250.06487532
6,11,2020,7,1,"Sint_Maarten",238.26936233
5,11,2020,11,0,"Sint_Maarten",238.26936233
4,11,2020,15,0,"Sint_Maarten",242.98756753
3,11,2020,13,0,"Sint_Maarten",207.60102857
2,11,2020,5,0,"Sint_Maarten",184.0100026
1,11,2020,21,0,"Sint_Maarten",181.6509
31,10,2020,0,0,"Sint_Maarten",139.18705324
30,10,2020,0,0,"Sint_Maarten",160.41897662
29,10,2020,16,0,"Sint_Maarten",179.2917974
28,10,2020,0,0,"Sint_Maarten",165.13718182
27,10,2020,5,0,"Sint_Maarten",186.36910519
26,10,2020,4,0,"Sint_Maarten",174.57359221
25,10,2020,0,0,"Sint_Maarten",172.21448961
24,10,2020,4,0,"Sint_Maarten",181.6509
23,10,2020,7,0,"Sint_Maarten",184.0100026
22,10,2020,13,0,"Sint_Maarten",188.72820779
21,10,2020,0,0,"Sint_Maarten",165.13718182
20,10,2020,3,0,"Sint_Maarten",165.13718182
19,10,2020,4,0,"Sint_Maarten",174.57359221
18,10,2020,3,0,"Sint_Maarten",167.49628441
17,10,2020,9,0,"Sint_Maarten",169.85538701
16,10,2020,8,0,"Sint_Maarten",162.77807922
15,10,2020,10,0,"Sint_Maarten",146.26436104
14,10,2020,9,0,"Sint_Maarten",141.54615584
13,10,2020,0,0,"Sint_Maarten",153.34166883
12,10,2020,3,0,"Sint_Maarten",155.70077143
11,10,2020,4,0,"Sint_Maarten",174.57359221
10,10,2020,5,0,"Sint_Maarten",179.2917974
9,10,2020,9,0,"Sint_Maarten",188.72820779
8,10,2020,3,0,"Sint_Maarten",172.21448961
7,10,2020,0,0,"Sint_Maarten",217.03743896
6,10,2020,7,0,"Sint_Maarten",224.11474675
5,10,2020,1,0,"Sint_Maarten",224.11474675
4,10,2020,4,0,"Sint_Maarten",221.75564415
3,10,2020,6,0,"Sint_Maarten",235.91025974
2,10,2020,1,0,"Sint_Maarten",242.98756753
1,10,2020,8,0,"Sint_Maarten",259.50128571
30,9,2020,14,0,"Sint_Maarten",259.50128571
29,9,2020,1,0,"Sint_Maarten",226.47384935
28,9,2020,11,0,"Sint_Maarten",224.11474675
27,9,2020,6,0,"Sint_Maarten",235.91025974
26,9,2020,9,0,"Sint_Maarten",226.47384935
25,9,2020,2,1,"Sint_Maarten",207.60102857
24,9,2020,22,1,"Sint_Maarten",202.88282337
23,9,2020,3,0,"Sint_Maarten",158.05987402
22,9,2020,7,0,"Sint_Maarten",176.9326948
21,9,2020,0,0,"Sint_Maarten",172.21448961
20,9,2020,10,0,"Sint_Maarten",172.21448961
19,9,2020,9,1,"Sint_Maarten",148.62346363
18,9,2020,8,0,"Sint_Maarten",143.90525844
17,9,2020,8,0,"Sint_Maarten",176.9326948
16,9,2020,0,0,"Sint_Maarten",158.05987402
15,9,2020,0,0,"Sint_Maarten",172.21448961
14,9,2020,16,0,"Sint_Maarten",202.88282337
13,9,2020,2,0,"Sint_Maarten",172.21448961
12,9,2020,1,0,"Sint_Maarten",205.24192597
11,9,2020,0,0,"Sint_Maarten",202.88282337
10,9,2020,3,0,"Sint_Maarten",207.60102857
9,9,2020,11,0,"Sint_Maarten",257.14218311
8,9,2020,5,0,"Sint_Maarten",254.78308052
7,9,2020,0,0,"Sint_Maarten",271.2967987
6,9,2020,0,0,"Sint_Maarten",337.35167142
5,9,2020,7,0,"Sint_Maarten",372.73821038
4,9,2020,22,0,"Sint_Maarten",356.2244922
3,9,2020,0,0,"Sint_Maarten",316.11974805
2,9,2020,6,2,"Sint_Maarten",368.02000519
1,9,2020,13,0,"Sint_Maarten",353.86538961
31,8,2020,3,0,"Sint_Maarten",344.42897922
30,8,2020,16,0,"Sint_Maarten",377.45641558
29,8,2020,0,0,"Sint_Maarten",412.84295454
28,8,2020,2,0,"Sint_Maarten",426.99757012
27,8,2020,24,0,"Sint_Maarten",457.66590389
26,8,2020,10,0,"Sint_Maarten",469.46141688
25,8,2020,12,0,"Sint_Maarten",516.64346882
24,8,2020,28,0,"Sint_Maarten",488.33423766
23,8,2020,15,0,"Sint_Maarten",422.27936493
22,8,2020,0,0,"Sint_Maarten",415.20205714
21,8,2020,5,0,"Sint_Maarten",417.56115973
20,8,2020,22,0,"Sint_Maarten",443.51128831
19,8,2020,0,0,"Sint_Maarten",401.04744155
18,8,2020,9,0,"Sint_Maarten",415.20205714
17,8,2020,17,0,"Sint_Maarten",403.40654415
16,8,2020,31,0,"Sint_Maarten",405.76564675
15,8,2020,6,0,"Sint_Maarten",332.63346623
14,8,2020,15,0,"Sint_Maarten",318.47885065
13,8,2020,29,0,"Sint_Maarten",299.60602987
12,8,2020,30,0,"Sint_Maarten",231.19205454
11,8,2020,0,0,"Sint_Maarten",176.9326948
10,8,2020,0,0,"Sint_Maarten",224.11474675
9,8,2020,12,0,"Sint_Maarten",224.11474675
8,8,2020,1,1,"Sint_Maarten",195.80551558
7,8,2020,16,0,"Sint_Maarten",217.03743896
6,8,2020,4,0,"Sint_Maarten",186.36910519
5,8,2020,6,0,"Sint_Maarten",181.6509
4,8,2020,4,0,"Sint_Maarten",167.49628441
3,8,2020,18,1,"Sint_Maarten",158.05987402
2,8,2020,0,0,"Sint_Maarten",115.59602727
1,8,2020,0,0,"Sint_Maarten",115.59602727
31,7,2020,7,0,"Sint_Maarten",115.59602727
30,7,2020,0,0,"Sint_Maarten",101.44141169
29,7,2020,7,0,"Sint_Maarten",101.44141169
28,7,2020,20,0,"Sint_Maarten",84.92769351
27,7,2020,0,0,"Sint_Maarten",37.74564156
26,7,2020,0,0,"Sint_Maarten",37.74564156
25,7,2020,10,0,"Sint_Maarten",37.74564156
24,7,2020,3,0,"Sint_Maarten",14.15461558
23,7,2020,2,0,"Sint_Maarten",7.07730779
22,7,2020,0,0,"Sint_Maarten",2.3591026
21,7,2020,0,0,"Sint_Maarten",2.3591026
20,7,2020,0,0,"Sint_Maarten",2.3591026
19,7,2020,0,0,"Sint_Maarten",2.3591026
18,7,2020,0,0,"Sint_Maarten",4.71820519
17,7,2020,1,0,"Sint_Maarten",4.71820519
16,7,2020,0,0,"Sint_Maarten",2.3591026
15,7,2020,0,0,"Sint_Maarten",2.3591026
14,7,2020,0,0,"Sint_Maarten",2.3591026
13,7,2020,0,0,"Sint_Maarten",2.3591026
12,7,2020,0,0,"Sint_Maarten",2.3591026
11,7,2020,0,0,"Sint_Maarten",2.3591026
10,7,2020,0,0,"Sint_Maarten",2.3591026
9,7,2020,0,0,"Sint_Maarten",2.3591026
8,7,2020,0,0,"Sint_Maarten",2.3591026
7,7,2020,0,0,"Sint_Maarten",2.3591026
6,7,2020,0,0,"Sint_Maarten",2.3591026
5,7,2020,1,0,"Sint_Maarten",2.3591026
4,7,2020,0,0,"Sint_Maarten",0
3,7,2020,0,0,"Sint_Maarten",0
2,7,2020,0,0,"Sint_Maarten",0
1,7,2020,0,0,"Sint_Maarten",0
30,6,2020,0,0,"Sint_Maarten",0
29,6,2020,0,0,"Sint_Maarten",0
28,6,2020,0,0,"Sint_Maarten",0
27,6,2020,0,0,"Sint_Maarten",0
26,6,2020,0,0,"Sint_Maarten",0
25,6,2020,0,0,"Sint_Maarten",0
24,6,2020,0,0,"Sint_Maarten",0
23,6,2020,0,0,"Sint_Maarten",0
22,6,2020,0,0,"Sint_Maarten",0
21,6,2020,0,0,"Sint_Maarten",0
20,6,2020,0,0,"Sint_Maarten",0
19,6,2020,0,0,"Sint_Maarten",0
18,6,2020,0,0,"Sint_Maarten",0
17,6,2020,0,0,"Sint_Maarten",0
16,6,2020,0,0,"Sint_Maarten",0
15,6,2020,0,0,"Sint_Maarten",0
14,6,2020,0,0,"Sint_Maarten",0
13,6,2020,0,0,"Sint_Maarten",0
12,6,2020,0,0,"Sint_Maarten",0
11,6,2020,0,0,"Sint_Maarten",0
10,6,2020,0,0,"Sint_Maarten",0
9,6,2020,0,0,"Sint_Maarten",0
8,6,2020,0,0,"Sint_Maarten",0
7,6,2020,0,0,"Sint_Maarten",0
6,6,2020,0,0,"Sint_Maarten",0
5,6,2020,0,0,"Sint_Maarten",0
4,6,2020,0,0,"Sint_Maarten",0
3,6,2020,0,0,"Sint_Maarten",0
2,6,2020,0,0,"Sint_Maarten",0
1,6,2020,0,0,"Sint_Maarten",0
31,5,2020,0,0,"Sint_Maarten",0
30,5,2020,0,0,"Sint_Maarten",0
29,5,2020,0,0,"Sint_Maarten",0
28,5,2020,0,0,"Sint_Maarten",0
27,5,2020,0,0,"Sint_Maarten",0
26,5,2020,0,0,"Sint_Maarten",2.3591026
25,5,2020,0,0,"Sint_Maarten",2.3591026
24,5,2020,0,0,"Sint_Maarten",2.3591026
23,5,2020,0,0,"Sint_Maarten",2.3591026
22,5,2020,0,0,"Sint_Maarten",2.3591026
21,5,2020,0,0,"Sint_Maarten",2.3591026
20,5,2020,0,0,"Sint_Maarten",2.3591026
19,5,2020,0,0,"Sint_Maarten",2.3591026
18,5,2020,0,0,"Sint_Maarten",2.3591026
17,5,2020,0,0,"Sint_Maarten",2.3591026
16,5,2020,0,0,"Sint_Maarten",2.3591026
15,5,2020,0,0,"Sint_Maarten",2.3591026
14,5,2020,0,0,"Sint_Maarten",2.3591026
13,5,2020,1,0,"Sint_Maarten",4.71820519
12,5,2020,0,0,"Sint_Maarten",2.3591026
11,5,2020,0,0,"Sint_Maarten",4.71820519
10,5,2020,0,0,"Sint_Maarten",7.07730779
9,5,2020,0,1,"Sint_Maarten",7.07730779
8,5,2020,0,0,"Sint_Maarten",7.07730779
7,5,2020,0,0,"Sint_Maarten",7.07730779
6,5,2020,0,1,"Sint_Maarten",18.87282078
5,5,2020,0,0,"Sint_Maarten",18.87282078
4,5,2020,0,0,"Sint_Maarten",21.23192338
3,5,2020,0,0,"Sint_Maarten",28.30923117
2,5,2020,0,0,"Sint_Maarten",44.82294935
1,5,2020,0,0,"Sint_Maarten",44.82294935
30,4,2020,1,0,"Sint_Maarten",44.82294935
29,4,2020,0,0,"Sint_Maarten",54.25935974
28,4,2020,1,0,"Sint_Maarten",54.25935974
27,4,2020,1,1,"Sint_Maarten",56.61846234
26,4,2020,0,0,"Sint_Maarten",54.25935974
25,4,2020,0,0,"Sint_Maarten",54.25935974
24,4,2020,0,0,"Sint_Maarten",54.25935974
23,4,2020,5,2,"Sint_Maarten",77.85038571
22,4,2020,0,0,"Sint_Maarten",66.05487273
21,4,2020,1,0,"Sint_Maarten",101.44141169
20,4,2020,3,1,"Sint_Maarten",99.08230909
19,4,2020,7,0,"Sint_Maarten",96.72320649
18,4,2020,0,0,"Sint_Maarten",80.20948831
17,4,2020,0,0,"Sint_Maarten",80.20948831
16,4,2020,5,0,"Sint_Maarten",96.72320649
15,4,2020,0,0,"Sint_Maarten",108.51871948
14,4,2020,2,0,"Sint_Maarten",115.59602727
13,4,2020,0,0,"Sint_Maarten",110.87782208
12,4,2020,0,0,"Sint_Maarten",110.87782208
11,4,2020,0,1,"Sint_Maarten",113.23692467
10,4,2020,10,0,"Sint_Maarten",113.23692467
9,4,2020,0,0,"Sint_Maarten",92.0050013
8,4,2020,15,4,"Sint_Maarten",94.36410389
7,4,2020,0,0,"Sint_Maarten",NA
6,4,2020,2,2,"Sint_Maarten",NA
5,4,2020,0,0,"Sint_Maarten",NA
4,4,2020,0,0,"Sint_Maarten",NA
3,4,2020,7,1,"Sint_Maarten",NA
2,4,2020,10,1,"Sint_Maarten",NA
1,4,2020,3,0,"Sint_Maarten",NA
30,3,2020,0,0,"Sint_Maarten",NA
29,3,2020,0,0,"Sint_Maarten",NA
28,3,2020,1,0,"Sint_Maarten",NA
27,3,2020,0,0,"Sint_Maarten",NA
26,3,2020,1,0,"Sint_Maarten",NA
3,3,2020,1,0,"Sint_Maarten",NA
14,12,2020,5897,53,"Slovakia",499.97972634
13,12,2020,0,0,"Slovakia",411.98652361
12,12,2020,2166,18,"Slovakia",439.98436084
11,12,2020,3125,20,"Slovakia",434.16829636
10,12,2020,2564,38,"Slovakia",412.66537025
9,12,2020,1949,28,"Slovakia",398.8499237
8,12,2020,552,22,"Slovakia",381.823716
7,12,2020,1269,15,"Slovakia",375.93426269
6,12,2020,2070,24,"Slovakia",370.70530882
5,12,2020,2184,27,"Slovakia",366.87074265
4,12,2020,1982,32,"Slovakia",360.15566504
3,12,2020,2043,30,"Slovakia",354.33960056
2,12,2020,1254,29,"Slovakia",340.90944534
1,12,2020,196,23,"Slovakia",342.23044422
30,11,2020,1101,18,"Slovakia",347.97311987
29,11,2020,1526,27,"Slovakia",349.78949333
28,11,2020,1849,22,"Slovakia",354.28455894
27,11,2020,1953,17,"Slovakia",357.49532009
26,11,2020,1811,23,"Slovakia",369.20083788
25,11,2020,1021,16,"Slovakia",373.7325979
24,11,2020,231,22,"Slovakia",374.2830141
23,11,2020,984,27,"Slovakia",380.63114758
22,11,2020,1861,30,"Slovakia",396.11618992
21,11,2020,1818,35,"Slovakia",409.28948424
20,11,2020,1665,0,"Slovakia",419.12358697
19,11,2020,1311,22,"Slovakia",424.57270732
18,11,2020,1326,31,"Slovakia",459.52413584
17,11,2020,509,16,"Slovakia",466.88136568
16,11,2020,1200,0,"Slovakia",492.09042751
15,11,2020,1771,19,"Slovakia",511.94210502
14,11,2020,2024,27,"Slovakia",526.65656469
13,11,2020,2591,50,"Slovakia",551.2234743
12,11,2020,2058,24,"Slovakia",554.78283237
11,11,2020,1051,24,"Slovakia",569.99266662
10,11,2020,577,15,"Slovakia",567.24058564
9,11,2020,1828,0,"Slovakia",580.72578247
8,11,2020,2579,34,"Slovakia",602.99929125
7,11,2020,2354,31,"Slovakia",608.70527249
6,11,2020,1962,25,"Slovakia",612.87008838
5,11,2020,3216,26,"Slovakia",608.57684205
4,11,2020,1727,16,"Slovakia",589.97277458
3,11,2020,1883,0,"Slovakia",571.22192946
2,11,2020,2282,0,"Slovakia",552.45273714
1,11,2020,2573,7,"Slovakia",539.33448444
31,10,2020,3363,12,"Slovakia",528.23442446
30,10,2020,2785,16,"Slovakia",504.60322239
29,10,2020,2887,8,"Slovakia",488.89801357
28,10,2020,901,11,"Slovakia",461.79918946
27,10,2020,1312,6,"Slovakia",455.01072302
26,10,2020,3042,0,"Slovakia",440.18618011
25,10,2020,2890,25,"Slovakia",403.71193345
24,10,2020,2581,19,"Slovakia",385.30968525
23,10,2020,1728,17,"Slovakia",359.67863767
22,10,2020,2202,0,"Slovakia",347.00071793
21,10,2020,705,6,"Slovakia",322.69066922
20,10,2020,860,4,"Slovakia",315.62699469
19,10,2020,1567,6,"Slovakia",306.32496095
18,10,2020,1968,11,"Slovakia",292.58290323
17,10,2020,2075,0,"Slovakia",269.39203412
16,10,2020,1929,5,"Slovakia",243.77933374
15,10,2020,1410,5,"Slovakia",223.0102959
14,10,2020,531,0,"Slovakia",207.54360076
13,10,2020,504,0,"Slovakia",202.03943879
12,10,2020,1054,0,"Slovakia",197.65445642
11,10,2020,1887,4,"Slovakia",187.08646543
10,10,2020,1184,0,"Slovakia",162.59294466
9,10,2020,1037,2,"Slovakia",148.55733163
8,10,2020,877,0,"Slovakia",136.13627278
7,10,2020,320,0,"Slovakia",126.24712843
6,10,2020,353,0,"Slovakia",123.58678348
5,10,2020,818,1,"Slovakia",118.55964888
4,10,2020,704,0,"Slovakia",105.95511796
3,10,2020,679,6,"Slovakia",98.35937444
2,10,2020,797,0,"Slovakia",90.21321472
1,10,2020,567,3,"Slovakia",78.54439134
30,9,2020,231,1,"Slovakia",69.82946822
29,9,2020,265,0,"Slovakia",69.04053834
28,9,2020,478,0,"Slovakia",65.05919451
27,9,2020,552,3,"Slovakia",57.73865909
26,9,2020,419,0,"Slovakia",51.29878958
25,9,2020,360,0,"Slovakia",47.84951474
24,9,2020,338,1,"Slovakia",43.68469885
23,9,2020,175,1,"Slovakia",40.43724329
22,9,2020,79,0,"Slovakia",38.89607794
21,9,2020,131,0,"Slovakia",37.85028716
20,9,2020,290,0,"Slovakia",37.06135728
19,9,2020,235,0,"Slovakia",35.88713606
18,9,2020,161,1,"Slovakia",34.08910981
17,9,2020,92,0,"Slovakia",33.35522155
16,9,2020,188,0,"Slovakia",32.63968049
15,9,2020,48,0,"Slovakia",30.51140453
14,9,2020,79,0,"Slovakia",30.38297409
13,9,2020,201,1,"Slovakia",29.55734979
12,9,2020,231,0,"Slovakia",27.96114282
